ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2023-06-23 19:59:50.200041070+00:00,2023-06-23 19:59:50.199872459+00:00,0,2,60,T,N,0,35.17,1,130,168611,436887477,AC
2023-06-23 19:59:50.203953211+00:00,2023-06-23 19:59:50.203777693+00:00,0,2,60,T,N,0,35.17,1,128,175518,436888934,AC
2023-06-23 19:59:50.208007607+00:00,2023-06-23 19:59:50.207839600+00:00,0,2,60,T,N,0,35.17,1,128,168007,436890827,AC
2023-06-23 19:59:50.238249279+00:00,2023-06-23 19:59:50.238083647+00:00,0,2,60,T,N,0,35.17,80,0,165632,436898745,AC
2023-06-23 19:59:50.238249279+00:00,2023-06-23 19:59:50.238083647+00:00,0,2,60,T,N,0,35.17,7,130,165632,436898746,AC
2023-06-23 19:59:51.201351757+00:00,2023-06-23 19:59:51.201186703+00:00,0,2,60,T,N,0,35.17,1,130,165054,437032926,AC
2023-06-23 19:59:51.201500417+00:00,2023-06-23 19:59:51.201335426+00:00,0,2,60,T,N,0,35.17,1,130,164991,437032945,AC
2023-06-23 19:59:51.201616974+00:00,2023-06-23 19:59:51.201446638+00:00,0,2,60,T,N,0,35.17,1,128,170336,437032970,AC
2023-06-23 19:59:51.201710890+00:00,2023-06-23 19:59:51.201545006+00:00,0,2,60,T,N,0,35.17,1,128,165884,437032993,AC
2023-06-23 19:59:51.201794150+00:00,2023-06-23 19:59:51.201627990+00:00,0,2,60,T,N,0,35.17,1,128,166160,437033005,AC
2023-06-23 19:59:51.201887054+00:00,2023-06-23 19:59:51.201722498+00:00,0,2,60,T,N,0,35.17,1,130,164556,437033039,AC
2023-06-23 19:59:51.202059475+00:00,2023-06-23 19:59:51.201894778+00:00,0,2,60,T,N,0,35.17,1,130,164697,437033083,AC
2023-06-23 19:59:51.202260082+00:00,2023-06-23 19:59:51.202090680+00:00,0,2,60,T,N,0,35.17,1,128,169402,437033123,AC
2023-06-23 19:59:51.202470681+00:00,2023-06-23 19:59:51.202304902+00:00,0,2,60,T,N,0,35.17,1,130,165779,437033193,AC
2023-06-23 19:59:51.202594009+00:00,2023-06-23 19:59:51.202428174+00:00,0,2,60,T,N,0,35.17,1,130,165835,437033219,AC
2023-06-23 19:59:51.202753473+00:00,2023-06-23 19:59:51.202588621+00:00,0,2,60,T,N,0,35.17,1,130,164852,437033245,AC
2023-06-23 19:59:52.192070231+00:00,2023-06-23 19:59:52.191903946+00:00,0,2,60,T,N,0,35.17,1,130,166285,437181085,AC
2023-06-23 19:59:52.192259896+00:00,2023-06-23 19:59:52.192095540+00:00,0,2,60,T,N,0,35.17,1,130,164356,437181105,AC
2023-06-23 19:59:52.192438374+00:00,2023-06-23 19:59:52.192273825+00:00,0,2,60,T,N,0,35.17,1,130,164549,437181133,AC
2023-06-23 19:59:52.192557836+00:00,2023-06-23 19:59:52.192391815+00:00,0,2,60,T,N,0,35.17,1,128,166021,437181157,AC
2023-06-23 19:59:52.192676541+00:00,2023-06-23 19:59:52.192509515+00:00,0,2,60,T,N,0,35.17,1,128,167026,437181197,AC
2023-06-23 19:59:52.192779312+00:00,2023-06-23 19:59:52.192614409+00:00,0,2,60,T,N,0,35.17,1,130,164903,437181220,AC
2023-06-23 19:59:52.192863534+00:00,2023-06-23 19:59:52.192697427+00:00,0,2,60,T,N,0,35.17,1,130,166107,437181236,AC
2023-06-23 19:59:52.192941882+00:00,2023-06-23 19:59:52.192776200+00:00,0,2,60,T,N,0,35.17,1,130,165682,437181245,AC
2023-06-23 19:59:52.193019960+00:00,2023-06-23 19:59:52.192850433+00:00,0,2,60,T,N,0,35.17,1,128,169527,437181256,AC
2023-06-23 19:59:52.193091249+00:00,2023-06-23 19:59:52.192926560+00:00,0,2,60,T,N,0,35.17,1,130,164689,437181270,AC
2023-06-23 19:59:52.193166622+00:00,2023-06-23 19:59:52.193002090+00:00,0,2,60,T,N,0,35.17,1,130,164532,437181281,AC
2023-06-23 19:59:53.161248001+00:00,2023-06-23 19:59:53.161080521+00:00,0,2,60,T,N,0,35.17,43,128,167480,437290589,AC
2023-06-23 19:59:53.266909203+00:00,2023-06-23 19:59:53.266743892+00:00,0,2,60,T,N,0,35.17,1,130,165311,437303457,AC
2023-06-23 19:59:53.269067765+00:00,2023-06-23 19:59:53.268903236+00:00,0,2,60,T,N,0,35.17,1,130,164529,437303995,AC
2023-06-23 19:59:53.270801181+00:00,2023-06-23 19:59:53.270634519+00:00,0,2,60,T,N,0,35.17,1,130,166662,437304281,AC
2023-06-23 19:59:53.271782352+00:00,2023-06-23 19:59:53.271617843+00:00,0,2,60,T,N,0,35.17,1,130,164509,437304414,AC
2023-06-23 19:59:53.272299193+00:00,2023-06-23 19:59:53.272134273+00:00,0,2,60,T,N,0,35.17,1,130,164920,437304458,AC
2023-06-23 19:59:55.500529555+00:00,2023-06-23 19:59:55.500362286+00:00,0,2,60,T,N,0,35.17,34,128,167269,437574011,AC
2023-06-23 19:59:57.662736329+00:00,2023-06-23 19:59:57.662571640+00:00,0,2,60,T,N,0,35.17,1,130,164689,437867012,AC
2023-06-26 13:31:28.465128500+00:00,2023-06-26 13:31:28.464962759+00:00,0,2,60,T,N,0,35.22,233,130,165741,20272283,AC
2023-06-26 13:35:11.868661940+00:00,2023-06-26 13:35:11.868495599+00:00,0,2,60,T,A,0,35.03,1,0,166341,26390475,AC
2023-06-26 13:35:11.868661940+00:00,2023-06-26 13:35:11.868495599+00:00,0,2,60,T,A,0,35.02,48,130,166341,26390476,AC
2023-06-26 13:40:45.395765545+00:00,2023-06-26 13:40:45.395599417+00:00,0,2,60,T,A,0,35.02,20,130,166128,35015218,AC
2023-06-26 13:41:27.533280367+00:00,2023-06-26 13:41:27.533115357+00:00,0,2,60,T,A,0,35.02,10,130,165010,36034829,AC
2023-06-26 13:43:01.313070252+00:00,2023-06-26 13:43:01.312905035+00:00,0,2,60,T,A,0,35.01,300,130,165217,38210527,AC
2023-06-26 13:49:57.169764627+00:00,2023-06-26 13:49:57.169599681+00:00,0,2,60,T,N,0,34.59,1,130,164946,47686099,AC
2023-06-26 13:53:58.219760443+00:00,2023-06-26 13:53:58.219594938+00:00,0,2,60,T,N,0,34.71,9,130,165505,52774457,AC
2023-06-26 13:54:05.886050846+00:00,2023-06-26 13:54:05.885885313+00:00,0,2,60,T,N,0,34.59,1,130,165533,52923732,AC
2023-06-26 13:56:58.232663930+00:00,2023-06-26 13:56:58.232498949+00:00,0,2,60,T,B,0,34.6,4,130,164981,56238796,AC
2023-06-26 14:03:43.781469488+00:00,2023-06-26 14:03:43.781302610+00:00,0,2,60,T,B,0,34.6,15,0,166878,65052253,AC
2023-06-26 14:03:43.781469488+00:00,2023-06-26 14:03:43.781302610+00:00,0,2,60,T,B,0,34.6,4,130,166878,65052254,AC
2023-06-26 14:03:45.740047946+00:00,2023-06-26 14:03:45.739881611+00:00,0,2,60,T,B,0,34.6,4,130,166335,65093347,AC
2023-06-26 14:08:05.818092127+00:00,2023-06-26 14:08:05.817926951+00:00,0,2,60,T,B,0,34.6,8,130,165176,70319335,AC
2023-06-26 14:13:17.761364011+00:00,2023-06-26 14:13:17.761197370+00:00,0,2,60,T,B,0,34.65,2,130,166641,77511811,AC
2023-06-26 14:14:57.337125178+00:00,2023-06-26 14:14:57.336959991+00:00,0,2,60,T,B,0,34.65,5,130,165187,79750373,AC
2023-06-26 14:15:56.401381171+00:00,2023-06-26 14:15:56.401215743+00:00,0,2,60,T,B,0,34.65,5,130,165428,81089331,AC
2023-06-26 14:36:41.287666077+00:00,2023-06-26 14:36:41.287500356+00:00,0,2,60,T,N,0,34.5,1,130,165721,105357824,AC
2023-06-26 14:37:10.564786893+00:00,2023-06-26 14:37:10.564615143+00:00,0,2,60,T,N,0,34.5,6,0,171750,105912918,AC
2023-06-26 14:37:10.564786893+00:00,2023-06-26 14:37:10.564615143+00:00,0,2,60,T,A,0,34.41,1,128,171750,105912919,AC
2023-06-26 14:59:26.947307168+00:00,2023-06-26 14:59:26.947140862+00:00,0,2,60,T,A,0,34.38,18,130,166306,128957434,AC
2023-06-26 14:59:27.763738729+00:00,2023-06-26 14:59:27.763573846+00:00,0,2,60,T,B,0,34.41,10,130,164883,128965640,AC
2023-06-26 14:59:27.763760059+00:00,2023-06-26 14:59:27.763594826+00:00,0,2,60,T,B,0,34.42,10,130,165233,128965641,AC
2023-06-26 14:59:27.763820596+00:00,2023-06-26 14:59:27.763655460+00:00,0,2,60,T,B,0,34.44,15,130,165136,128965642,AC
2023-06-26 15:33:39.893865161+00:00,2023-06-26 15:33:39.893700122+00:00,0,2,60,T,A,0,34.39,3,130,165039,164417983,AC
2023-06-26 16:00:12.386495987+00:00,2023-06-26 16:00:12.386329908+00:00,0,2,60,T,N,0,34.63,9,130,166079,187717495,AC
2023-06-26 16:02:00.203345149+00:00,2023-06-26 16:02:00.203178832+00:00,0,2,60,T,B,0,34.68,2,0,166317,189330798,AC
2023-06-26 16:02:00.203345149+00:00,2023-06-26 16:02:00.203178832+00:00,0,2,60,T,B,0,34.68,2,130,166317,189330799,AC
2023-06-26 16:11:57.322956077+00:00,2023-06-26 16:11:57.322790729+00:00,0,2,60,T,B,0,34.68,3,130,165348,201892591,AC
2023-06-26 16:14:36.973893219+00:00,2023-06-26 16:14:36.973727859+00:00,0,2,60,T,A,0,34.57,9,130,165360,204747700,AC
2023-06-26 16:14:36.974029871+00:00,2023-06-26 16:14:36.973865124+00:00,0,2,60,T,A,0,34.57,7,130,164747,204747701,AC
2023-06-26 16:14:36.974506777+00:00,2023-06-26 16:14:36.974342312+00:00,0,2,60,T,A,0,34.57,1,130,164465,204747715,AC
2023-06-26 16:14:36.974596264+00:00,2023-06-26 16:14:36.974431737+00:00,0,2,60,T,A,0,34.57,20,130,164527,204747718,AC
2023-06-26 16:17:09.359641442+00:00,2023-06-26 16:17:09.359472527+00:00,0,2,60,T,B,0,34.68,48,0,168915,207233261,AC
2023-06-26 16:17:09.359641442+00:00,2023-06-26 16:17:09.359472527+00:00,0,2,60,T,B,0,34.68,24,0,168915,207233262,AC
2023-06-26 16:17:09.359641442+00:00,2023-06-26 16:17:09.359472527+00:00,0,2,60,T,B,0,34.68,24,130,168915,207233263,AC
2023-06-26 16:40:38.060531301+00:00,2023-06-26 16:40:38.060365622+00:00,0,2,60,T,A,0,34.56,1,130,165679,230236671,AC
2023-06-26 16:41:20.869493656+00:00,2023-06-26 16:41:20.869327949+00:00,0,2,60,T,A,0,34.55,2,130,165707,230978987,AC
2023-06-26 16:41:23.077352717+00:00,2023-06-26 16:41:23.077187326+00:00,0,2,60,T,A,0,34.53,3,130,165391,231028412,AC
2023-06-26 17:26:19.142507212+00:00,2023-06-26 17:26:19.142341591+00:00,0,2,60,T,A,0,34.39,13,130,165621,268301870,AC
2023-06-26 17:27:52.936393816+00:00,2023-06-26 17:27:52.936228751+00:00,0,2,60,T,B,0,34.44,100,130,165065,269339490,AC
2023-06-26 17:28:02.067223312+00:00,2023-06-26 17:28:02.067058435+00:00,0,2,60,T,N,0,34.46,10,130,164877,269438137,AC
2023-06-26 17:28:15.584691343+00:00,2023-06-26 17:28:15.584526530+00:00,0,2,60,T,B,0,34.44,10,130,164813,269602242,AC
2023-06-26 17:30:04.752381610+00:00,2023-06-26 17:30:04.752215609+00:00,0,2,60,T,N,0,34.455,10,130,166001,271194866,AC
2023-06-26 17:30:59.621450949+00:00,2023-06-26 17:30:59.621285796+00:00,0,2,60,T,B,0,34.48,3,130,165153,271874197,AC
2023-06-26 17:30:59.621567007+00:00,2023-06-26 17:30:59.621401893+00:00,0,2,60,T,B,0,34.48,69,130,165114,271874198,AC
2023-06-26 17:32:14.991050471+00:00,2023-06-26 17:32:14.990880117+00:00,0,2,60,T,N,0,34.48,5,0,170354,272828726,AC
2023-06-26 17:32:14.991050471+00:00,2023-06-26 17:32:14.990880117+00:00,0,2,60,T,B,0,34.52,2,0,170354,272828727,AC
2023-06-26 17:32:14.991050471+00:00,2023-06-26 17:32:14.990880117+00:00,0,2,60,T,B,0,34.52,24,0,170354,272828728,AC
2023-06-26 17:32:14.991050471+00:00,2023-06-26 17:32:14.990880117+00:00,0,2,60,T,B,0,34.53,2,130,170354,272828729,AC
2023-06-26 17:34:24.451589197+00:00,2023-06-26 17:34:24.451423185+00:00,0,2,60,T,N,0,34.51,11,130,166012,274308029,AC
2023-06-26 17:44:56.170690246+00:00,2023-06-26 17:44:56.170524554+00:00,0,2,60,T,A,0,34.43,3,130,165692,282583508,AC
2023-06-26 18:00:58.570922125+00:00,2023-06-26 18:00:58.570756515+00:00,0,2,60,T,B,0,34.5,3,130,165610,294990488,AC
2023-06-26 18:13:54.837834114+00:00,2023-06-26 18:13:54.837661196+00:00,0,2,60,T,N,0,34.49,3,0,172918,304287691,AC
2023-06-26 18:13:54.837834114+00:00,2023-06-26 18:13:54.837661196+00:00,0,2,60,T,B,0,34.53,2,0,172918,304287692,AC
2023-06-26 18:13:54.837834114+00:00,2023-06-26 18:13:54.837661196+00:00,0,2,60,T,B,0,34.53,2,0,172918,304287693,AC
2023-06-26 18:13:54.837834114+00:00,2023-06-26 18:13:54.837661196+00:00,0,2,60,T,B,0,34.56,2,0,172918,304287694,AC
2023-06-26 18:13:54.837834114+00:00,2023-06-26 18:13:54.837661196+00:00,0,2,60,T,N,0,34.76,1,0,172918,304287695,AC
2023-06-26 18:13:54.837834114+00:00,2023-06-26 18:13:54.837661196+00:00,0,2,60,T,N,0,34.76,1,130,172918,304287696,AC
2023-06-26 18:28:58.848866749+00:00,2023-06-26 18:28:58.848701384+00:00,0,2,60,T,B,0,34.58,16,130,165365,314862786,AC
2023-06-26 18:29:33.715841143+00:00,2023-06-26 18:29:33.715675527+00:00,0,2,60,T,N,0,34.55,1,130,165616,315426947,AC
2023-06-26 18:44:16.255480516+00:00,2023-06-26 18:44:16.255313502+00:00,0,2,60,T,A,0,34.48,3,0,167014,325964993,AC
2023-06-26 18:44:16.255480516+00:00,2023-06-26 18:44:16.255313502+00:00,0,2,60,T,A,0,34.48,1,130,167014,325964994,AC
2023-06-26 18:46:16.561536303+00:00,2023-06-26 18:46:16.561371224+00:00,0,2,60,T,A,0,34.48,16,130,165079,327364028,AC
2023-06-26 19:17:38.292589590+00:00,2023-06-26 19:17:38.292421111+00:00,0,2,60,T,B,0,34.61,2,0,168479,349488675,AC
2023-06-26 19:17:38.292589590+00:00,2023-06-26 19:17:38.292421111+00:00,0,2,60,T,B,0,34.61,16,0,168479,349488676,AC
2023-06-26 19:17:38.292589590+00:00,2023-06-26 19:17:38.292421111+00:00,0,2,60,T,B,0,34.61,16,130,168479,349488677,AC
2023-06-26 19:17:38.292597958+00:00,2023-06-26 19:17:38.292432932+00:00,0,2,60,T,B,0,34.62,2,130,165026,349488678,AC
2023-06-26 19:17:38.292605141+00:00,2023-06-26 19:17:38.292438353+00:00,0,2,60,T,B,0,34.63,15,0,166788,349488679,AC
2023-06-26 19:17:38.292605141+00:00,2023-06-26 19:17:38.292438353+00:00,0,2,60,T,B,0,34.63,1,130,166788,349488680,AC
2023-06-26 19:17:38.292614146+00:00,2023-06-26 19:17:38.292445876+00:00,0,2,60,T,B,0,34.63,3,0,168270,349488681,AC
2023-06-26 19:17:38.292614146+00:00,2023-06-26 19:17:38.292445876+00:00,0,2,60,T,B,0,34.63,14,0,168270,349488682,AC
2023-06-26 19:17:38.292614146+00:00,2023-06-26 19:17:38.292445876+00:00,0,2,60,T,B,0,34.63,1,130,168270,349488683,AC
2023-06-26 19:17:38.292615623+00:00,2023-06-26 19:17:38.292450115+00:00,0,2,60,T,B,0,34.63,14,130,165508,349488684,AC
2023-06-26 19:59:25.415237045+00:00,2023-06-26 19:59:25.415069342+00:00,0,2,60,T,N,0,34.68,100,0,167703,401295861,AC
2023-06-26 19:59:25.415237045+00:00,2023-06-26 19:59:25.415069342+00:00,0,2,60,T,N,0,34.68,94,130,167703,401295862,AC
2023-06-26 19:59:26.091759447+00:00,2023-06-26 19:59:26.091591847+00:00,0,2,60,T,N,0,34.795,20,130,167600,401341006,AC
2023-06-26 19:59:45.834256937+00:00,2023-06-26 19:59:45.834090635+00:00,0,2,60,T,N,0,34.67,44,130,166302,402829867,AC
2023-06-26 19:59:58.002574114+00:00,2023-06-26 19:59:58.001890558+00:00,0,2,60,T,A,0,34.66,17,128,683556,404082734,AC
2023-06-27 13:39:23.621050299+00:00,2023-06-27 13:39:23.620884990+00:00,0,2,60,T,N,0,35.07,1,130,165309,36186348,AC
2023-06-27 14:43:01.410878048+00:00,2023-06-27 14:43:01.410710093+00:00,0,2,60,T,B,0,34.59,1,0,167955,140205290,AC
2023-06-27 14:43:01.410878048+00:00,2023-06-27 14:43:01.410710093+00:00,0,2,60,T,B,0,34.59,1,0,167955,140205291,AC
2023-06-27 14:43:01.410878048+00:00,2023-06-27 14:43:01.410710093+00:00,0,2,60,T,B,0,34.64,1,130,167955,140205292,AC
2023-06-27 15:13:44.742071789+00:00,2023-06-27 15:13:44.741906370+00:00,0,2,60,T,N,0,35.11,2,130,165419,177493994,AC
2023-06-27 15:30:56.920824186+00:00,2023-06-27 15:30:56.920657159+00:00,0,2,60,T,B,0,35.2,1,0,167027,194944701,AC
2023-06-27 15:30:56.920824186+00:00,2023-06-27 15:30:56.920657159+00:00,0,2,60,T,B,0,35.2,1,130,167027,194944702,AC
2023-06-27 15:49:24.724409209+00:00,2023-06-27 15:49:24.724242932+00:00,0,2,60,T,N,0,35.18,2,130,166277,211496705,AC
2023-06-27 15:50:10.852331075+00:00,2023-06-27 15:50:10.852166254+00:00,0,2,60,T,A,0,35.12,20,130,164821,212104832,AC
2023-06-27 16:02:06.781893945+00:00,2023-06-27 16:02:06.781726545+00:00,0,2,60,T,B,0,35.19,1,0,167400,221539717,AC
2023-06-27 16:02:06.781893945+00:00,2023-06-27 16:02:06.781726545+00:00,0,2,60,T,B,0,35.19,1,130,167400,221539718,AC
2023-06-27 16:03:13.383684630+00:00,2023-06-27 16:03:13.383518906+00:00,0,2,60,T,A,0,35.08,4,130,165724,222391739,AC
2023-06-27 16:09:21.394275181+00:00,2023-06-27 16:09:21.394110492+00:00,0,2,60,T,A,0,35.09,4,130,164689,227062846,AC
2023-06-27 17:03:57.497294694+00:00,2023-06-27 17:03:57.497129456+00:00,0,2,60,T,A,0,35.13,11,130,165238,267547346,AC
2023-06-27 18:10:04.027498431+00:00,2023-06-27 18:10:04.027330370+00:00,0,2,60,T,A,0,35.2,2,0,168061,313033999,AC
2023-06-27 18:10:04.027498431+00:00,2023-06-27 18:10:04.027330370+00:00,0,2,60,T,A,0,35.2,2,0,168061,313034000,AC
2023-06-27 18:10:04.027498431+00:00,2023-06-27 18:10:04.027330370+00:00,0,2,60,T,A,0,35.2,2,130,168061,313034001,AC
2023-06-27 18:10:04.028282580+00:00,2023-06-27 18:10:04.028115529+00:00,0,2,60,T,A,0,35.17,13,0,167051,313034004,AC
2023-06-27 18:10:04.028282580+00:00,2023-06-27 18:10:04.028115529+00:00,0,2,60,T,A,0,35.17,1,130,167051,313034005,AC
2023-06-27 18:29:50.100786432+00:00,2023-06-27 18:29:50.100618841+00:00,0,2,60,T,N,0,35.17,25,0,167591,325803252,AC
2023-06-27 18:29:50.100786432+00:00,2023-06-27 18:29:50.100618841+00:00,0,2,60,T,A,0,35.15,3,130,167591,325803253,AC
2023-06-27 19:04:47.197571180+00:00,2023-06-27 19:04:47.197405761+00:00,0,2,60,T,A,0,35.17,5,130,165419,350362750,AC
2023-06-27 19:14:23.090468812+00:00,2023-06-27 19:14:23.090303775+00:00,0,2,60,T,A,0,35.17,3,130,165037,357080390,AC
2023-06-27 19:15:13.232701516+00:00,2023-06-27 19:15:13.232536395+00:00,0,2,60,T,A,0,35.17,5,130,165121,357803297,AC
2023-06-27 19:18:58.424737532+00:00,2023-06-27 19:18:58.424567613+00:00,0,2,60,T,A,0,35.17,5,130,169919,360589117,AC
2023-06-27 19:18:58.424836338+00:00,2023-06-27 19:18:58.424667174+00:00,0,2,60,T,A,0,35.15,16,128,169164,360589165,AC
2023-06-27 19:27:22.371184175+00:00,2023-06-27 19:27:22.371018973+00:00,0,2,60,T,A,0,35.17,3,130,165202,366807543,AC
2023-06-27 19:28:15.997139555+00:00,2023-06-27 19:28:15.996974444+00:00,0,2,60,T,A,0,35.17,5,130,165111,367753642,AC
2023-06-27 19:33:07.062600465+00:00,2023-06-27 19:33:07.062428627+00:00,0,2,60,T,B,0,35.29,1,0,171838,372270769,AC
2023-06-27 19:33:07.062600465+00:00,2023-06-27 19:33:07.062428627+00:00,0,2,60,T,B,0,35.29,1,0,171838,372270770,AC
2023-06-27 19:33:07.062600465+00:00,2023-06-27 19:33:07.062428627+00:00,0,2,60,T,B,0,35.29,5,0,171838,372270771,AC
2023-06-27 19:33:07.062600465+00:00,2023-06-27 19:33:07.062428627+00:00,0,2,60,T,B,0,35.29,1,0,171838,372270772,AC
2023-06-27 19:33:07.062600465+00:00,2023-06-27 19:33:07.062428627+00:00,0,2,60,T,B,0,35.29,1,128,171838,372270773,AC
2023-06-27 19:36:25.621978305+00:00,2023-06-27 19:36:25.621813270+00:00,0,2,60,T,A,0,35.17,4,130,165035,375352260,AC
2023-06-27 19:36:25.629584014+00:00,2023-06-27 19:36:25.629418736+00:00,0,2,60,T,A,0,35.13,11,130,165278,375352330,AC
2023-06-27 19:36:25.630004277+00:00,2023-06-27 19:36:25.629839491+00:00,0,2,60,T,A,0,35.1,63,130,164786,375352331,AC
2023-06-27 19:36:25.630006874+00:00,2023-06-27 19:36:25.629842338+00:00,0,2,60,T,A,0,35.1,25,130,164536,375352332,AC
2023-06-27 19:36:37.119671472+00:00,2023-06-27 19:36:37.119505950+00:00,0,2,60,T,A,0,35.13,3,130,165522,375564421,AC
2023-06-27 19:36:37.123725217+00:00,2023-06-27 19:36:37.123560073+00:00,0,2,60,T,A,0,35.13,11,130,165144,375564694,AC
2023-06-27 19:36:37.440820558+00:00,2023-06-27 19:36:37.440655593+00:00,0,2,60,T,A,0,35.1,4,130,164965,375571709,AC
2023-06-27 19:46:38.441948275+00:00,2023-06-27 19:46:38.441783224+00:00,0,2,60,T,A,0,34.93,1,130,165051,385140203,AC
2023-06-27 19:47:09.922161732+00:00,2023-06-27 19:47:09.921996566+00:00,0,2,60,T,A,0,34.93,7,130,165166,385660801,AC
2023-06-27 19:49:42.031246901+00:00,2023-06-27 19:49:42.031081766+00:00,0,2,60,T,A,0,34.93,5,130,165135,388363108,AC
2023-06-27 19:56:41.231452404+00:00,2023-06-27 19:56:41.231287468+00:00,0,2,60,T,N,0,35.14,38,130,164936,402107622,AC
2023-06-28 13:32:18.706980932+00:00,2023-06-28 13:32:18.706816164+00:00,0,2,60,T,A,0,35.18,1,130,164768,21368205,AC
2023-06-28 13:51:47.841426511+00:00,2023-06-28 13:51:47.841261354+00:00,0,2,60,T,B,0,35.36,1,130,165157,60995260,AC
2023-06-28 13:52:13.456286378+00:00,2023-06-28 13:52:13.456121080+00:00,0,2,60,T,B,0,35.36,3,130,165298,61924768,AC
2023-06-28 13:53:32.756225624+00:00,2023-06-28 13:53:32.756060198+00:00,0,2,60,T,B,0,35.36,26,130,165426,64227502,AC
2023-06-28 14:39:55.367332244+00:00,2023-06-28 14:39:55.367166629+00:00,0,2,60,T,B,0,35.22,1,130,165615,138892199,AC
2023-06-28 14:58:55.424771246+00:00,2023-06-28 14:58:55.424605643+00:00,0,2,60,T,B,0,35.29,1,130,165603,162740668,AC
2023-06-28 15:33:17.886245972+00:00,2023-06-28 15:33:17.886081172+00:00,0,2,60,T,A,0,35.27,7,130,164800,203480403,AC
2023-06-28 16:20:33.639730672+00:00,2023-06-28 16:20:33.639565296+00:00,0,2,60,T,A,0,35.14,7,130,165376,244427915,AC
2023-06-28 16:22:39.981959988+00:00,2023-06-28 16:22:39.981794536+00:00,0,2,60,T,A,0,35.09,1,130,165452,246392171,AC
2023-06-28 16:30:51.703353559+00:00,2023-06-28 16:30:51.703188124+00:00,0,2,60,T,A,0,35.06,9,130,165435,254907518,AC
2023-06-28 16:33:53.075428025+00:00,2023-06-28 16:33:53.075263016+00:00,0,2,60,T,A,0,35.06,8,130,165009,258331855,AC
2023-06-28 17:30:47.025573438+00:00,2023-06-28 17:30:47.025404890+00:00,0,2,60,T,B,0,35.2,5,0,168548,313528320,AC
2023-06-28 17:30:47.025573438+00:00,2023-06-28 17:30:47.025404890+00:00,0,2,60,T,B,0,35.22,1,0,168548,313528321,AC
2023-06-28 17:30:47.025573438+00:00,2023-06-28 17:30:47.025404890+00:00,0,2,60,T,B,0,35.23,1,130,168548,313528322,AC
2023-06-28 18:35:15.499135385+00:00,2023-06-28 18:35:15.498969+00:00,0,2,60,T,B,0,35.21,1,0,166385,362478919,AC
2023-06-28 18:35:15.499135385+00:00,2023-06-28 18:35:15.498969+00:00,0,2,60,T,B,0,35.21,9,130,166385,362478920,AC
2023-06-28 18:38:14.506756608+00:00,2023-06-28 18:38:14.506591110+00:00,0,2,60,T,N,0,35.2,1,130,165498,365009057,AC
2023-06-28 18:43:09.734005813+00:00,2023-06-28 18:43:09.733840694+00:00,0,2,60,T,A,0,35.22,2,130,165119,368997044,AC
2023-06-28 18:43:13.155470832+00:00,2023-06-28 18:43:13.155306044+00:00,0,2,60,T,A,0,35.2,1,130,164788,369037275,AC
2023-06-28 18:44:05.058782165+00:00,2023-06-28 18:44:05.058615767+00:00,0,2,60,T,A,0,35.19,1,0,166398,369617438,AC
2023-06-28 18:44:05.058782165+00:00,2023-06-28 18:44:05.058615767+00:00,0,2,60,T,A,0,35.19,1,130,166398,369617439,AC
2023-06-28 18:47:55.649338178+00:00,2023-06-28 18:47:55.649172240+00:00,0,2,60,T,N,0,35.22,3,130,165938,372308954,AC
2023-06-28 18:48:48.444359435+00:00,2023-06-28 18:48:48.444194214+00:00,0,2,60,T,N,0,35.15,7,130,165221,372894927,AC
2023-06-28 18:50:03.140041265+00:00,2023-06-28 18:50:03.139877008+00:00,0,2,60,T,B,0,35.29,2,130,164257,373769407,AC
2023-06-28 18:50:03.140101194+00:00,2023-06-28 18:50:03.139936452+00:00,0,2,60,T,B,0,35.32,5,130,164742,373769408,AC
2023-06-28 18:50:03.140482357+00:00,2023-06-28 18:50:03.140317957+00:00,0,2,60,T,B,0,35.29,2,130,164400,373769411,AC
2023-06-28 18:50:03.140942877+00:00,2023-06-28 18:50:03.140778266+00:00,0,2,60,T,B,0,35.29,6,130,164611,373769414,AC
2023-06-28 18:50:39.301406184+00:00,2023-06-28 18:50:39.301241767+00:00,0,2,60,T,N,0,35.26,10,130,164417,374228779,AC
2023-06-28 18:51:15.597377910+00:00,2023-06-28 18:51:15.597211854+00:00,0,2,60,T,B,0,35.42,20,128,166056,374689034,AC
2023-06-28 19:35:53.009049838+00:00,2023-06-28 19:35:53.008883446+00:00,0,2,60,T,B,0,35.48,1,0,166392,414575286,AC
2023-06-28 19:35:53.009049838+00:00,2023-06-28 19:35:53.008883446+00:00,0,2,60,T,B,0,35.48,2,130,166392,414575287,AC
2023-06-28 19:37:47.137159712+00:00,2023-06-28 19:37:47.136993549+00:00,0,2,60,T,N,0,35.3,2,0,166163,416431019,AC
2023-06-28 19:37:47.137159712+00:00,2023-06-28 19:37:47.136993549+00:00,0,2,60,T,N,0,35.3,6,130,166163,416431020,AC
2023-06-28 19:44:19.924984716+00:00,2023-06-28 19:44:19.924819316+00:00,0,2,60,T,A,0,35.27,1,130,165400,422931550,AC
2023-06-28 19:46:48.545441065+00:00,2023-06-28 19:46:48.545275782+00:00,0,2,60,T,A,0,35.27,1,130,165283,425634260,AC
